segment_id,seed,budget_ratio,call_idx,chosen_arm,chosen_bin,chosen_u,chosen_true_label,rem_ratio,top_proxy,zp_share,formed_ratio,n_pos,u_discover,u_bridge,u_certify,u_zero_proxy
dataset3_1200_2400,1,0.1,11,DISCOVER,18,0.02,negative,0.083,1.138,0.764,0.0,1,0.02,0.02,0.02,0.02
dataset3_1200_2400,1,0.1,12,DISCOVER,22,0.02,negative,0.0,1.138,0.771,0.0,1,0.02,0.02,0.02,0.02
dataset3_1200_2400,2,0.1,1,DISCOVER,27,0.02,negative,0.917,3.551,0.7,0.0,0,0.02,,,0.02
dataset3_1200_2400,2,0.1,2,DISCOVER,38,0.02,negative,0.833,2.646,0.706,0.0,0,0.02,,,0.02
dataset3_1200_2400,2,0.1,3,DISCOVER,86,0.02,negative,0.75,2.646,0.712,0.0,0,0.02,,,0.02
dataset3_1200_2400,2,0.1,4,DISCOVER,3,0.02,negative,0.667,2.345,0.718,0.0,0,0.02,,,0.02
dataset3_1200_2400,2,0.1,5,DISCOVER,32,0.02,negative,0.583,2.043,0.724,0.0,0,0.02,,,0.02
dataset3_1200_2400,2,0.1,6,DISCOVER,89,0.02,negative,0.5,2.043,0.73,0.0,0,0.02,,,0.02
dataset3_1200_2400,2,0.1,7,DISCOVER,51,0.212,positive,0.417,1.741,0.737,0.0,1,0.212,,,0.02
dataset3_1200_2400,2,0.1,8,DISCOVER,111,0.02,negative,0.333,1.741,0.743,0.0,1,0.02,0.02,0.02,0.02
dataset3_1200_2400,2,0.1,9,DISCOVER,31,0.02,negative,0.25,1.44,0.75,0.0,1,0.02,0.02,0.02,0.02
dataset3_1200_2400,2,0.1,10,DISCOVER,34,0.02,negative,0.167,1.44,0.757,0.0,1,0.02,0.02,0.02,0.02
dataset3_1200_2400,2,0.1,11,DISCOVER,18,0.02,negative,0.083,1.138,0.764,0.0,1,0.02,0.02,0.02,0.02
dataset3_1200_2400,2,0.1,12,DISCOVER,22,0.02,negative,0.0,1.138,0.771,0.0,1,0.02,0.02,0.02,0.02
dataset3_1200_2400,0,0.2,1,DISCOVER,27,0.02,negative,0.958,3.551,0.7,0.0,0,0.02,,,0.02
dataset3_1200_2400,0,0.2,2,DISCOVER,38,0.02,negative,0.917,2.646,0.706,0.0,0,0.02,,,0.02
dataset3_1200_2400,0,0.2,3,DISCOVER,86,0.02,negative,0.875,2.646,0.712,0.0,0,0.02,,,0.02
dataset3_1200_2400,0,0.2,4,DISCOVER,3,0.02,negative,0.833,2.345,0.718,0.0,0,0.02,,,0.02
dataset3_1200_2400,0,0.2,5,DISCOVER,32,0.02,negative,0.792,2.043,0.724,0.0,0,0.02,,,0.02
dataset3_1200_2400,0,0.2,6,DISCOVER,89,0.02,negative,0.75,2.043,0.73,0.0,0,0.02,,,0.02
dataset3_1200_2400,0,0.2,7,DISCOVER,51,0.212,positive,0.708,1.741,0.737,0.0,1,0.212,,,0.02
dataset3_1200_2400,0,0.2,8,DISCOVER,111,0.02,negative,0.667,1.741,0.743,0.0,1,0.02,0.02,0.02,0.02
dataset3_1200_2400,0,0.2,9,DISCOVER,31,0.02,negative,0.625,1.44,0.75,0.0,1,0.02,0.02,0.02,0.02
dataset3_1200_2400,0,0.2,10,DISCOVER,34,0.02,negative,0.583,1.44,0.757,0.0,1,0.02,0.02,0.02,0.02
dataset3_1200_2400,0,0.2,11,DISCOVER,18,0.02,negative,0.542,1.138,0.764,0.0,1,0.02,0.02,0.02,0.02
dataset3_1200_2400,0,0.2,12,DISCOVER,22,0.02,negative,0.5,1.138,0.771,0.0,1,0.02,0.02,0.02,0.02
dataset3_1200_2400,0,0.2,13,DISCOVER,33,0.02,negative,0.458,1.138,0.778,0.0,1,0.02,0.02,0.02,0.02
dataset3_1200_2400,0,0.2,14,DISCOVER,44,0.185,positive,0.417,1.138,0.785,0.0,2,0.185,0.02,0.02,0.02
dataset3_1200_2400,0,0.2,15,DISCOVER,45,0.02,negative,0.375,1.138,0.792,0.0,2,0.02,0.02,0.02,0.02
dataset3_1200_2400,0,0.2,16,DISCOVER,48,0.02,negative,0.333,1.138,0.8,0.0,2,0.02,0.02,0.02,0.02
dataset3_1200_2400,0,0.2,17,DISCOVER,118,0.02,negative,0.292,1.138,0.808,0.0,2,0.02,0.02,0.02,0.02
dataset3_1200_2400,0,0.2,18,DISCOVER,35,0.02,negative,0.25,0.836,0.816,0.0,2,0.02,0.02,0.02,0.02
dataset3_1200_2400,0,0.2,19,DISCOVER,39,0.02,negative,0.208,0.836,0.824,0.0,2,0.02,0.02,0.02,0.02
dataset3_1200_2400,0,0.2,20,DISCOVER,50,0.02,negative,0.167,0.836,0.832,0.0,2,0.02,0.02,0.02,0.02
dataset3_1200_2400,0,0.2,21,DISCOVER,52,0.212,positive,0.125,0.836,0.84,0.0,3,0.212,0.02,0.02,0.02
dataset3_1200_2400,0,0.2,22,DISCOVER,21,0.02,negative,0.083,0.535,0.848,0.0,3,0.02,0.02,0.02,0.02
dataset3_1200_2400,0,0.2,23,DISCOVER,47,0.02,negative,0.042,0.535,0.857,0.0,3,0.02,0.02,0.02,0.02
dataset3_1200_2400,0,0.2,24,DISCOVER,55,0.15,positive,0.0,0.535,0.866,0.0,4,0.15,0.02,0.02,0.02
dataset3_1200_2400,1,0.2,1,DISCOVER,27,0.02,negative,0.958,3.551,0.7,0.0,0,0.02,,,0.02
dataset3_1200_2400,1,0.2,2,DISCOVER,38,0.02,negative,0.917,2.646,0.706,0.0,0,0.02,,,0.02
dataset3_1200_2400,1,0.2,3,DISCOVER,86,0.02,negative,0.875,2.646,0.712,0.0,0,0.02,,,0.02
dataset3_1200_2400,1,0.2,4,DISCOVER,3,0.02,negative,0.833,2.345,0.718,0.0,0,0.02,,,0.02
dataset3_1200_2400,1,0.2,5,DISCOVER,32,0.02,negative,0.792,2.043,0.724,0.0,0,0.02,,,0.02
dataset3_1200_2400,1,0.2,6,DISCOVER,89,0.02,negative,0.75,2.043,0.73,0.0,0,0.02,,,0.02
dataset3_1200_2400,1,0.2,7,DISCOVER,51,0.212,positive,0.708,1.741,0.737,0.0,1,0.212,,,0.02
dataset3_1200_2400,1,0.2,8,DISCOVER,111,0.02,negative,0.667,1.741,0.743,0.0,1,0.02,0.02,0.02,0.02
dataset3_1200_2400,1,0.2,9,DISCOVER,31,0.02,negative,0.625,1.44,0.75,0.0,1,0.02,0.02,0.02,0.02
dataset3_1200_2400,1,0.2,10,DISCOVER,34,0.02,negative,0.583,1.44,0.757,0.0,1,0.02,0.02,0.02,0.02
dataset3_1200_2400,1,0.2,11,DISCOVER,18,0.02,negative,0.542,1.138,0.764,0.0,1,0.02,0.02,0.02,0.02
dataset3_1200_2400,1,0.2,12,DISCOVER,22,0.02,negative,0.5,1.138,0.771,0.0,1,0.02,0.02,0.02,0.02
dataset3_1200_2400,1,0.2,13,DISCOVER,33,0.02,negative,0.458,1.138,0.778,0.0,1,0.02,0.02,0.02,0.02
dataset3_1200_2400,1,0.2,14,DISCOVER,44,0.185,positive,0.417,1.138,0.785,0.0,2,0.185,0.02,0.02,0.02
dataset3_1200_2400,1,0.2,15,DISCOVER,45,0.02,negative,0.375,1.138,0.792,0.0,2,0.02,0.02,0.02,0.02
dataset3_1200_2400,1,0.2,16,DISCOVER,48,0.02,negative,0.333,1.138,0.8,0.0,2,0.02,0.02,0.02,0.02
dataset3_1200_2400,1,0.2,17,DISCOVER,118,0.02,negative,0.292,1.138,0.808,0.0,2,0.02,0.02,0.02,0.02
dataset3_1200_2400,1,0.2,18,DISCOVER,35,0.02,negative,0.25,0.836,0.816,0.0,2,0.02,0.02,0.02,0.02
dataset3_1200_2400,1,0.2,19,DISCOVER,39,0.02,negative,0.208,0.836,0.824,0.0,2,0.02,0.02,0.02,0.02
dataset3_1200_2400,1,0.2,20,DISCOVER,50,0.02,negative,0.167,0.836,0.832,0.0,2,0.02,0.02,0.02,0.02
dataset3_1200_2400,1,0.2,21,DISCOVER,52,0.212,positive,0.125,0.836,0.84,0.0,3,0.212,0.02,0.02,0.02
dataset3_1200_2400,1,0.2,22,DISCOVER,21,0.02,negative,0.083,0.535,0.848,0.0,3,0.02,0.02,0.02,0.02
dataset3_1200_2400,1,0.2,23,DISCOVER,47,0.02,negative,0.042,0.535,0.857,0.0,3,0.02,0.02,0.02,0.02
dataset3_1200_2400,1,0.2,24,DISCOVER,55,0.15,positive,0.0,0.535,0.866,0.0,4,0.15,0.02,0.02,0.02
dataset3_1200_2400,2,0.2,1,DISCOVER,27,0.02,negative,0.958,3.551,0.7,0.0,0,0.02,,,0.02
dataset3_1200_2400,2,0.2,2,DISCOVER,38,0.02,negative,0.917,2.646,0.706,0.0,0,0.02,,,0.02
dataset3_1200_2400,2,0.2,3,DISCOVER,86,0.02,negative,0.875,2.646,0.712,0.0,0,0.02,,,0.02
dataset3_1200_2400,2,0.2,4,DISCOVER,3,0.02,negative,0.833,2.345,0.718,0.0,0,0.02,,,0.02
dataset3_1200_2400,2,0.2,5,DISCOVER,32,0.02,negative,0.792,2.043,0.724,0.0,0,0.02,,,0.02
dataset3_1200_2400,2,0.2,6,DISCOVER,89,0.02,negative,0.75,2.043,0.73,0.0,0,0.02,,,0.02
dataset3_1200_2400,2,0.2,7,DISCOVER,51,0.212,positive,0.708,1.741,0.737,0.0,1,0.212,,,0.02
dataset3_1200_2400,2,0.2,8,DISCOVER,111,0.02,negative,0.667,1.741,0.743,0.0,1,0.02,0.02,0.02,0.02
dataset3_1200_2400,2,0.2,9,DISCOVER,31,0.02,negative,0.625,1.44,0.75,0.0,1,0.02,0.02,0.02,0.02
dataset3_1200_2400,2,0.2,10,DISCOVER,34,0.02,negative,0.583,1.44,0.757,0.0,1,0.02,0.02,0.02,0.02
dataset3_1200_2400,2,0.2,11,DISCOVER,18,0.02,negative,0.542,1.138,0.764,0.0,1,0.02,0.02,0.02,0.02
dataset3_1200_2400,2,0.2,12,DISCOVER,22,0.02,negative,0.5,1.138,0.771,0.0,1,0.02,0.02,0.02,0.02
dataset3_1200_2400,2,0.2,13,DISCOVER,33,0.02,negative,0.458,1.138,0.778,0.0,1,0.02,0.02,0.02,0.02
dataset3_1200_2400,2,0.2,14,DISCOVER,44,0.185,positive,0.417,1.138,0.785,0.0,2,0.185,0.02,0.02,0.02
dataset3_1200_2400,2,0.2,15,DISCOVER,45,0.02,negative,0.375,1.138,0.792,0.0,2,0.02,0.02,0.02,0.02
dataset3_1200_2400,2,0.2,16,DISCOVER,48,0.02,negative,0.333,1.138,0.8,0.0,2,0.02,0.02,0.02,0.02
dataset3_1200_2400,2,0.2,17,DISCOVER,118,0.02,negative,0.292,1.138,0.808,0.0,2,0.02,0.02,0.02,0.02
dataset3_1200_2400,2,0.2,18,DISCOVER,35,0.02,negative,0.25,0.836,0.816,0.0,2,0.02,0.02,0.02,0.02
dataset3_1200_2400,2,0.2,19,DISCOVER,39,0.02,negative,0.208,0.836,0.824,0.0,2,0.02,0.02,0.02,0.02
dataset3_1200_2400,2,0.2,20,DISCOVER,50,0.02,negative,0.167,0.836,0.832,0.0,2,0.02,0.02,0.02,0.02
dataset3_1200_2400,2,0.2,21,DISCOVER,52,0.212,positive,0.125,0.836,0.84,0.0,3,0.212,0.02,0.02,0.02
dataset3_1200_2400,2,0.2,22,DISCOVER,21,0.02,negative,0.083,0.535,0.848,0.0,3,0.02,0.02,0.02,0.02
dataset3_1200_2400,2,0.2,23,DISCOVER,47,0.02,negative,0.042,0.535,0.857,0.0,3,0.02,0.02,0.02,0.02
dataset3_1200_2400,2,0.2,24,DISCOVER,55,0.15,positive,0.0,0.535,0.866,0.0,4,0.15,0.02,0.02,0.02
dataset3_1200_2400,0,0.3,1,DISCOVER,27,0.02,negative,0.972,3.551,0.7,0.0,0,0.02,,,0.02
dataset3_1200_2400,0,0.3,2,DISCOVER,38,0.02,negative,0.944,2.646,0.706,0.0,0,0.02,,,0.02
dataset3_1200_2400,0,0.3,3,DISCOVER,86,0.02,negative,0.917,2.646,0.712,0.0,0,0.02,,,0.02
dataset3_1200_2400,0,0.3,4,DISCOVER,3,0.02,negative,0.889,2.345,0.718,0.0,0,0.02,,,0.02
dataset3_1200_2400,0,0.3,5,DISCOVER,32,0.02,negative,0.861,2.043,0.724,0.0,0,0.02,,,0.02
dataset3_1200_2400,0,0.3,6,DISCOVER,89,0.02,negative,0.833,2.043,0.73,0.0,0,0.02,,,0.02
dataset3_1200_2400,0,0.3,7,DISCOVER,51,0.212,positive,0.806,1.741,0.737,0.0,1,0.212,,,0.02
dataset3_1200_2400,0,0.3,8,DISCOVER,111,0.02,negative,0.778,1.741,0.743,0.0,1,0.02,0.02,0.02,0.02
dataset3_1200_2400,0,0.3,9,DISCOVER,31,0.02,negative,0.75,1.44,0.75,0.0,1,0.02,0.02,0.02,0.02
dataset3_1200_2400,0,0.3,10,DISCOVER,34,0.02,negative,0.722,1.44,0.757,0.0,1,0.02,0.02,0.02,0.02
dataset3_1200_2400,0,0.3,11,DISCOVER,18,0.02,negative,0.694,1.138,0.764,0.0,1,0.02,0.02,0.02,0.02
dataset3_1200_2400,0,0.3,12,DISCOVER,22,0.02,negative,0.667,1.138,0.771,0.0,1,0.02,0.02,0.02,0.02
dataset3_1200_2400,0,0.3,13,DISCOVER,33,0.02,negative,0.639,1.138,0.778,0.0,1,0.02,0.02,0.02,0.02
dataset3_1200_2400,0,0.3,14,DISCOVER,44,0.185,positive,0.611,1.138,0.785,0.0,2,0.185,0.02,0.02,0.02
dataset3_1200_2400,0,0.3,15,DISCOVER,45,0.02,negative,0.583,1.138,0.792,0.0,2,0.02,0.02,0.02,0.02
dataset3_1200_2400,0,0.3,16,DISCOVER,48,0.02,negative,0.556,1.138,0.8,0.0,2,0.02,0.02,0.02,0.02
dataset3_1200_2400,0,0.3,17,DISCOVER,118,0.02,negative,0.528,1.138,0.808,0.0,2,0.02,0.02,0.02,0.02
dataset3_1200_2400,0,0.3,18,DISCOVER,35,0.02,negative,0.5,0.836,0.816,0.0,2,0.02,0.02,0.02,0.02
dataset3_1200_2400,0,0.3,19,DISCOVER,39,0.02,negative,0.472,0.836,0.824,0.0,2,0.02,0.02,0.02,0.02
dataset3_1200_2400,0,0.3,20,DISCOVER,50,0.02,negative,0.444,0.836,0.832,0.0,2,0.02,0.02,0.02,0.02
dataset3_1200_2400,0,0.3,21,DISCOVER,52,0.212,positive,0.417,0.836,0.84,0.0,3,0.212,0.02,0.02,0.02
dataset3_1200_2400,0,0.3,22,DISCOVER,21,0.02,negative,0.389,0.535,0.848,0.0,3,0.02,0.02,0.02,0.02
dataset3_1200_2400,0,0.3,23,DISCOVER,47,0.02,negative,0.361,0.535,0.857,0.0,3,0.02,0.02,0.02,0.02
dataset3_1200_2400,0,0.3,24,DISCOVER,55,0.15,positive,0.333,0.535,0.866,0.0,4,0.15,0.02,0.02,0.02
dataset3_1200_2400,0,0.3,25,DISCOVER,87,0.02,negative,0.306,0.535,0.875,0.0,4,0.02,0.02,0.02,0.02
dataset3_1200_2400,0,0.3,26,DISCOVER,90,0.02,negative,0.278,0.535,0.884,0.0,4,0.02,0.02,0.02,0.02
dataset3_1200_2400,0,0.3,27,DISCOVER,114,0.02,negative,0.25,0.535,0.894,0.0,4,0.02,0.02,0.02,0.02
dataset3_1200_2400,0,0.3,28,DISCOVER,117,0.02,negative,0.222,0.535,0.903,0.0,4,0.02,0.02,0.02,0.02
dataset3_1200_2400,0,0.3,29,DISCOVER,1,0.02,negative,0.194,0.233,0.913,0.0,4,0.02,0.02,0.02,0.02
dataset3_1200_2400,0,0.3,30,DISCOVER,28,0.02,negative,0.167,0.233,0.923,0.0,4,0.02,0.02,0.02,0.02
dataset3_1200_2400,0,0.3,31,DISCOVER,62,0.02,negative,0.139,0.233,0.933,0.0,4,0.02,0.02,0.02,0.02
dataset3_1200_2400,0,0.3,32,DISCOVER,83,0.02,negative,0.111,0.233,0.944,0.0,4,0.02,0.02,0.02,0.02
dataset3_1200_2400,0,0.3,33,DISCOVER,88,0.02,negative,0.083,0.233,0.955,0.0,4,0.02,0.02,0.02,0.02
dataset3_1200_2400,0,0.3,34,DISCOVER,99,0.185,positive,0.056,0.233,0.966,0.0,5,0.185,0.02,0.02,0.02
dataset3_1200_2400,0,0.3,35,DISCOVER,116,0.02,negative,0.028,0.233,0.977,0.0,5,0.02,0.02,0.02,0.02
dataset3_1200_2400,0,0.3,36,DISCOVER,119,0.02,negative,0.0,0.233,0.988,0.0,5,0.02,0.02,0.02,0.02
dataset3_1200_2400,1,0.3,1,DISCOVER,27,0.02,negative,0.972,3.551,0.7,0.0,0,0.02,,,0.02
dataset3_1200_2400,1,0.3,2,DISCOVER,38,0.02,negative,0.944,2.646,0.706,0.0,0,0.02,,,0.02
dataset3_1200_2400,1,0.3,3,DISCOVER,86,0.02,negative,0.917,2.646,0.712,0.0,0,0.02,,,0.02
dataset3_1200_2400,1,0.3,4,DISCOVER,3,0.02,negative,0.889,2.345,0.718,0.0,0,0.02,,,0.02
dataset3_1200_2400,1,0.3,5,DISCOVER,32,0.02,negative,0.861,2.043,0.724,0.0,0,0.02,,,0.02
dataset3_1200_2400,1,0.3,6,DISCOVER,89,0.02,negative,0.833,2.043,0.73,0.0,0,0.02,,,0.02
dataset3_1200_2400,1,0.3,7,DISCOVER,51,0.212,positive,0.806,1.741,0.737,0.0,1,0.212,,,0.02
dataset3_1200_2400,1,0.3,8,DISCOVER,111,0.02,negative,0.778,1.741,0.743,0.0,1,0.02,0.02,0.02,0.02
dataset3_1200_2400,1,0.3,9,DISCOVER,31,0.02,negative,0.75,1.44,0.75,0.0,1,0.02,0.02,0.02,0.02
dataset3_1200_2400,1,0.3,10,DISCOVER,34,0.02,negative,0.722,1.44,0.757,0.0,1,0.02,0.02,0.02,0.02
dataset3_1200_2400,1,0.3,11,DISCOVER,18,0.02,negative,0.694,1.138,0.764,0.0,1,0.02,0.02,0.02,0.02
dataset3_1200_2400,1,0.3,12,DISCOVER,22,0.02,negative,0.667,1.138,0.771,0.0,1,0.02,0.02,0.02,0.02
dataset3_1200_2400,1,0.3,13,DISCOVER,33,0.02,negative,0.639,1.138,0.778,0.0,1,0.02,0.02,0.02,0.02
dataset3_1200_2400,1,0.3,14,DISCOVER,44,0.185,positive,0.611,1.138,0.785,0.0,2,0.185,0.02,0.02,0.02
dataset3_1200_2400,1,0.3,15,DISCOVER,45,0.02,negative,0.583,1.138,0.792,0.0,2,0.02,0.02,0.02,0.02
dataset3_1200_2400,1,0.3,16,DISCOVER,48,0.02,negative,0.556,1.138,0.8,0.0,2,0.02,0.02,0.02,0.02
dataset3_1200_2400,1,0.3,17,DISCOVER,118,0.02,negative,0.528,1.138,0.808,0.0,2,0.02,0.02,0.02,0.02
dataset3_1200_2400,1,0.3,18,DISCOVER,35,0.02,negative,0.5,0.836,0.816,0.0,2,0.02,0.02,0.02,0.02
dataset3_1200_2400,1,0.3,19,DISCOVER,39,0.02,negative,0.472,0.836,0.824,0.0,2,0.02,0.02,0.02,0.02
dataset3_1200_2400,1,0.3,20,DISCOVER,50,0.02,negative,0.444,0.836,0.832,0.0,2,0.02,0.02,0.02,0.02
dataset3_1200_2400,1,0.3,21,DISCOVER,52,0.212,positive,0.417,0.836,0.84,0.0,3,0.212,0.02,0.02,0.02
dataset3_1200_2400,1,0.3,22,DISCOVER,21,0.02,negative,0.389,0.535,0.848,0.0,3,0.02,0.02,0.02,0.02
dataset3_1200_2400,1,0.3,23,DISCOVER,47,0.02,negative,0.361,0.535,0.857,0.0,3,0.02,0.02,0.02,0.02
dataset3_1200_2400,1,0.3,24,DISCOVER,55,0.15,positive,0.333,0.535,0.866,0.0,4,0.15,0.02,0.02,0.02
dataset3_1200_2400,1,0.3,25,DISCOVER,87,0.02,negative,0.306,0.535,0.875,0.0,4,0.02,0.02,0.02,0.02
dataset3_1200_2400,1,0.3,26,DISCOVER,90,0.02,negative,0.278,0.535,0.884,0.0,4,0.02,0.02,0.02,0.02
dataset3_1200_2400,1,0.3,27,DISCOVER,114,0.02,negative,0.25,0.535,0.894,0.0,4,0.02,0.02,0.02,0.02
dataset3_1200_2400,1,0.3,28,DISCOVER,117,0.02,negative,0.222,0.535,0.903,0.0,4,0.02,0.02,0.02,0.02
dataset3_1200_2400,1,0.3,29,DISCOVER,1,0.02,negative,0.194,0.233,0.913,0.0,4,0.02,0.02,0.02,0.02
dataset3_1200_2400,1,0.3,30,DISCOVER,28,0.02,negative,0.167,0.233,0.923,0.0,4,0.02,0.02,0.02,0.02
dataset3_1200_2400,1,0.3,31,DISCOVER,62,0.02,negative,0.139,0.233,0.933,0.0,4,0.02,0.02,0.02,0.02
dataset3_1200_2400,1,0.3,32,DISCOVER,83,0.02,negative,0.111,0.233,0.944,0.0,4,0.02,0.02,0.02,0.02
dataset3_1200_2400,1,0.3,33,DISCOVER,88,0.02,negative,0.083,0.233,0.955,0.0,4,0.02,0.02,0.02,0.02
dataset3_1200_2400,1,0.3,34,DISCOVER,99,0.185,positive,0.056,0.233,0.966,0.0,5,0.185,0.02,0.02,0.02
dataset3_1200_2400,1,0.3,35,DISCOVER,116,0.02,negative,0.028,0.233,0.977,0.0,5,0.02,0.02,0.02,0.02
dataset3_1200_2400,1,0.3,36,DISCOVER,119,0.02,negative,0.0,0.233,0.988,0.0,5,0.02,0.02,0.02,0.02
dataset3_1200_2400,2,0.3,1,DISCOVER,27,0.02,negative,0.972,3.551,0.7,0.0,0,0.02,,,0.02
dataset3_1200_2400,2,0.3,2,DISCOVER,38,0.02,negative,0.944,2.646,0.706,0.0,0,0.02,,,0.02
dataset3_1200_2400,2,0.3,3,DISCOVER,86,0.02,negative,0.917,2.646,0.712,0.0,0,0.02,,,0.02
dataset3_1200_2400,2,0.3,4,DISCOVER,3,0.02,negative,0.889,2.345,0.718,0.0,0,0.02,,,0.02
dataset3_1200_2400,2,0.3,5,DISCOVER,32,0.02,negative,0.861,2.043,0.724,0.0,0,0.02,,,0.02
dataset3_1200_2400,2,0.3,6,DISCOVER,89,0.02,negative,0.833,2.043,0.73,0.0,0,0.02,,,0.02
dataset3_1200_2400,2,0.3,7,DISCOVER,51,0.212,positive,0.806,1.741,0.737,0.0,1,0.212,,,0.02
dataset3_1200_2400,2,0.3,8,DISCOVER,111,0.02,negative,0.778,1.741,0.743,0.0,1,0.02,0.02,0.02,0.02
dataset3_1200_2400,2,0.3,9,DISCOVER,31,0.02,negative,0.75,1.44,0.75,0.0,1,0.02,0.02,0.02,0.02
dataset3_1200_2400,2,0.3,10,DISCOVER,34,0.02,negative,0.722,1.44,0.757,0.0,1,0.02,0.02,0.02,0.02
dataset3_1200_2400,2,0.3,11,DISCOVER,18,0.02,negative,0.694,1.138,0.764,0.0,1,0.02,0.02,0.02,0.02
dataset3_1200_2400,2,0.3,12,DISCOVER,22,0.02,negative,0.667,1.138,0.771,0.0,1,0.02,0.02,0.02,0.02
dataset3_1200_2400,2,0.3,13,DISCOVER,33,0.02,negative,0.639,1.138,0.778,0.0,1,0.02,0.02,0.02,0.02
dataset3_1200_2400,2,0.3,14,DISCOVER,44,0.185,positive,0.611,1.138,0.785,0.0,2,0.185,0.02,0.02,0.02
dataset3_1200_2400,2,0.3,15,DISCOVER,45,0.02,negative,0.583,1.138,0.792,0.0,2,0.02,0.02,0.02,0.02
dataset3_1200_2400,2,0.3,16,DISCOVER,48,0.02,negative,0.556,1.138,0.8,0.0,2,0.02,0.02,0.02,0.02
dataset3_1200_2400,2,0.3,17,DISCOVER,118,0.02,negative,0.528,1.138,0.808,0.0,2,0.02,0.02,0.02,0.02
dataset3_1200_2400,2,0.3,18,DISCOVER,35,0.02,negative,0.5,0.836,0.816,0.0,2,0.02,0.02,0.02,0.02
dataset3_1200_2400,2,0.3,19,DISCOVER,39,0.02,negative,0.472,0.836,0.824,0.0,2,0.02,0.02,0.02,0.02
dataset3_1200_2400,2,0.3,20,DISCOVER,50,0.02,negative,0.444,0.836,0.832,0.0,2,0.02,0.02,0.02,0.02
dataset3_1200_2400,2,0.3,21,DISCOVER,52,0.212,positive,0.417,0.836,0.84,0.0,3,0.212,0.02,0.02,0.02
dataset3_1200_2400,2,0.3,22,DISCOVER,21,0.02,negative,0.389,0.535,0.848,0.0,3,0.02,0.02,0.02,0.02
dataset3_1200_2400,2,0.3,23,DISCOVER,47,0.02,negative,0.361,0.535,0.857,0.0,3,0.02,0.02,0.02,0.02
dataset3_1200_2400,2,0.3,24,DISCOVER,55,0.15,positive,0.333,0.535,0.866,0.0,4,0.15,0.02,0.02,0.02
dataset3_1200_2400,2,0.3,25,DISCOVER,87,0.02,negative,0.306,0.535,0.875,0.0,4,0.02,0.02,0.02,0.02
dataset3_1200_2400,2,0.3,26,DISCOVER,90,0.02,negative,0.278,0.535,0.884,0.0,4,0.02,0.02,0.02,0.02
dataset3_1200_2400,2,0.3,27,DISCOVER,114,0.02,negative,0.25,0.535,0.894,0.0,4,0.02,0.02,0.02,0.02
dataset3_1200_2400,2,0.3,28,DISCOVER,117,0.02,negative,0.222,0.535,0.903,0.0,4,0.02,0.02,0.02,0.02
dataset3_1200_2400,2,0.3,29,DISCOVER,1,0.02,negative,0.194,0.233,0.913,0.0,4,0.02,0.02,0.02,0.02
dataset3_1200_2400,2,0.3,30,DISCOVER,28,0.02,negative,0.167,0.233,0.923,0.0,4,0.02,0.02,0.02,0.02
dataset3_1200_2400,2,0.3,31,DISCOVER,62,0.02,negative,0.139,0.233,0.933,0.0,4,0.02,0.02,0.02,0.02
dataset3_1200_2400,2,0.3,32,DISCOVER,83,0.02,negative,0.111,0.233,0.944,0.0,4,0.02,0.02,0.02,0.02
dataset3_1200_2400,2,0.3,33,DISCOVER,88,0.02,negative,0.083,0.233,0.955,0.0,4,0.02,0.02,0.02,0.02
dataset3_1200_2400,2,0.3,34,DISCOVER,99,0.185,positive,0.056,0.233,0.966,0.0,5,0.185,0.02,0.02,0.02
dataset3_1200_2400,2,0.3,35,DISCOVER,116,0.02,negative,0.028,0.233,0.977,0.0,5,0.02,0.02,0.02,0.02
dataset3_1200_2400,2,0.3,36,DISCOVER,119,0.02,negative,0.0,0.233,0.988,0.0,5,0.02,0.02,0.02,0.02
dataset3_2400_3462,0,0.1,1,DISCOVER,11,0.02,negative,0.909,2.948,0.402,0.0,0,0.02,,,0.02
dataset3_2400_3462,0,0.1,2,DISCOVER,7,0.1675,positive,0.818,2.345,0.406,0.0,1,0.1675,,,0.02
dataset3_2400_3462,0,0.1,3,CERTIFY,6,1.15,positive,0.727,2.345,0.41,0.111,2,0.02,0.02,1.15,0.02
dataset3_2400_3462,0,0.1,4,DISCOVER,16,0.02,negative,0.636,2.345,0.413,0.111,2,0.02,0.02,0.02,0.02
dataset3_2400_3462,0,0.1,5,DISCOVER,10,0.02,negative,0.545,2.043,0.417,0.111,2,0.02,0.02,0.02,0.02
dataset3_2400_3462,0,0.1,6,DISCOVER,27,0.02,negative,0.455,2.043,0.422,0.111,2,0.02,0.02,0.02,0.02
dataset3_2400_3462,0,0.1,7,DISCOVER,66,0.02,negative,0.364,2.043,0.426,0.111,2,0.02,0.02,0.02,0.02
dataset3_2400_3462,0,0.1,8,DISCOVER,76,0.02,negative,0.273,2.043,0.43,0.111,2,0.02,0.02,0.02,0.02
dataset3_2400_3462,0,0.1,9,DISCOVER,77,0.185,positive,0.182,2.043,0.434,0.111,3,0.185,0.02,0.02,0.02
dataset3_2400_3462,0,0.1,10,DISCOVER,40,0.02,negative,0.091,1.741,0.439,0.111,3,0.02,0.02,0.02,0.02
dataset3_2400_3462,0,0.1,11,DISCOVER,62,0.02,negative,0.0,1.741,0.443,0.111,3,0.02,0.02,0.02,0.02
